2013-04-30 09:34:55,555 [10] INFO  Umbraco.Core.CoreBootManager - [Thread 1] Umbraco application starting
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,328 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,341 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:10,343 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:11,048 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:11,048 [18] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 11] Running 'InstallOrUpgrade' service
2013-04-30 09:35:11,049 [18] INFO  Umbraco.Core.DatabaseContext - [Thread 11] Database configuration status: Started
2013-04-30 09:35:34,616 [18] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '6.1.0',''
2013-04-30 09:35:34,616 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Initializing database schema creation
2013-04-30 09:35:34,721 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1045,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2013-04-30 09:35:34,724 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY ([id])
2013-04-30 09:35:34,725 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table umbracoNode
2013-04-30 09:35:34,755 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table umbracoNode
2013-04-30 09:35:34,756 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:34,756 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2013-04-30 09:35:34,757 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2013-04-30 09:35:34,766 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'umbracoNode' was created
2013-04-30 09:35:34,831 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2013-04-30 09:35:34,832 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY ([pk])
2013-04-30 09:35:34,832 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsTemplate
2013-04-30 09:35:34,832 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsTemplate
2013-04-30 09:35:34,832 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:34,833 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:34,833 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2013-04-30 09:35:34,840 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsTemplate' was created
2013-04-30 09:35:34,905 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2013-04-30 09:35:34,906 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY ([pk])
2013-04-30 09:35:34,906 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsContent
2013-04-30 09:35:34,906 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsContent
2013-04-30 09:35:34,906 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:34,907 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2013-04-30 09:35:34,916 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsContent' was created
2013-04-30 09:35:34,980 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2013-04-30 09:35:34,980 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY ([id])
2013-04-30 09:35:34,980 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsContentVersion
2013-04-30 09:35:34,980 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsContentVersion
2013-04-30 09:35:34,981 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [FK_cmsContentVersion_cmsContent_nodeId] FOREIGN KEY ([ContentId]) REFERENCES [cmsContent] ([nodeId])
2013-04-30 09:35:34,981 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentVersion_VersionId] ON [cmsContentVersion] ([VersionId])
2013-04-30 09:35:34,991 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsContentVersion' was created
2013-04-30 09:35:35,075 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2013-04-30 09:35:35,076 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY ([versionId])
2013-04-30 09:35:35,076 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsDocument
2013-04-30 09:35:35,076 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsDocument
2013-04-30 09:35:35,076 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-04-30 09:35:35,078 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:35,078 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2013-04-30 09:35:35,079 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
2013-04-30 09:35:35,087 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsDocument' was created
2013-04-30 09:35:35,164 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(535,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2013-04-30 09:35:35,165 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY ([pk])
2013-04-30 09:35:35,165 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsContentType
2013-04-30 09:35:35,168 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsContentType
2013-04-30 09:35:35,169 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:35,169 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2013-04-30 09:35:35,171 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2013-04-30 09:35:35,183 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsContentType' was created
2013-04-30 09:35:35,260 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2013-04-30 09:35:35,260 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY ([contentTypeNodeId], [templateNodeId])
2013-04-30 09:35:35,260 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsDocumentType
2013-04-30 09:35:35,260 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsDocumentType
2013-04-30 09:35:35,261 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-04-30 09:35:35,262 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:35,262 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2013-04-30 09:35:35,273 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsDocumentType' was created
2013-04-30 09:35:35,334 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(25,1),
[nodeId] INTEGER NOT NULL,
[controlId] UniqueIdentifier NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2013-04-30 09:35:35,335 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY ([pk])
2013-04-30 09:35:35,335 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsDataType
2013-04-30 09:35:35,342 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsDataType
2013-04-30 09:35:35,343 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:35,344 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2013-04-30 09:35:35,354 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsDataType' was created
2013-04-30 09:35:35,417 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(5,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NVARCHAR(2500) NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2013-04-30 09:35:35,417 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY ([id])
2013-04-30 09:35:35,417 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsDataTypePreValues
2013-04-30 09:35:35,419 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsDataTypePreValues
2013-04-30 09:35:35,420 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2013-04-30 09:35:35,428 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsDataTypePreValues' was created
2013-04-30 09:35:35,495 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2013-04-30 09:35:35,495 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY ([pk])
2013-04-30 09:35:35,495 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsDictionary
2013-04-30 09:35:35,495 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsDictionary
2013-04-30 09:35:35,496 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2013-04-30 09:35:35,504 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsDictionary' was created
2013-04-30 09:35:35,575 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2013-04-30 09:35:35,576 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY ([pk])
2013-04-30 09:35:35,576 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsLanguageText
2013-04-30 09:35:35,576 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsLanguageText
2013-04-30 09:35:35,577 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2013-04-30 09:35:35,584 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsLanguageText' was created
2013-04-30 09:35:35,647 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(2,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2013-04-30 09:35:35,647 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY ([id])
2013-04-30 09:35:35,647 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table umbracoLanguage
2013-04-30 09:35:35,648 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table umbracoLanguage
2013-04-30 09:35:35,649 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2013-04-30 09:35:35,657 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'umbracoLanguage' was created
2013-04-30 09:35:35,724 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2013-04-30 09:35:35,724 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY ([id])
2013-04-30 09:35:35,724 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table umbracoDomains
2013-04-30 09:35:35,724 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table umbracoDomains
2013-04-30 09:35:35,725 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2013-04-30 09:35:35,739 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'umbracoDomains' was created
2013-04-30 09:35:35,800 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2013-04-30 09:35:35,800 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY ([id])
2013-04-30 09:35:35,800 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table umbracoLog
2013-04-30 09:35:35,800 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table umbracoLog
2013-04-30 09:35:35,801 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2013-04-30 09:35:35,808 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'umbracoLog' was created
2013-04-30 09:35:35,874 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2013-04-30 09:35:35,874 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY ([id])
2013-04-30 09:35:35,874 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsMacro
2013-04-30 09:35:35,874 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsMacro
2013-04-30 09:35:35,883 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsMacro' was created
2013-04-30 09:35:35,943 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsMacroPropertyType] ([id] INTEGER NOT NULL IDENTITY(26,1),
[macroPropertyTypeAlias] NVARCHAR(50) NULL,
[macroPropertyTypeRenderAssembly] NVARCHAR(255) NULL,
[macroPropertyTypeRenderType] NVARCHAR(255) NULL,
[macroPropertyTypeBaseType] NVARCHAR(255) NULL)
2013-04-30 09:35:35,944 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Primary Key sql -1:
 ALTER TABLE [cmsMacroPropertyType] ADD CONSTRAINT [PK_cmsMacroPropertyType] PRIMARY KEY ([id])
2013-04-30 09:35:35,944 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Creating data in table cmsMacroPropertyType
2013-04-30 09:35:35,949 [18] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 11] Done creating data in table cmsMacroPropertyType
2013-04-30 09:35:35,958 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] New table 'cmsMacroPropertyType' was created
2013-04-30 09:35:36,019 [18] INFO  Umbraco.Core.Persistence.Database - [Thread 11] Create Table sql -1:
 CREATE TABLE [cmsMacroProperty] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroPropertyHidden] BIT NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertyHidden] DEFAULT ('0'),
[macroPropertyType] INTEGER NOT NULL,
[macro] INTEGER NOT NULL,
[macroPropertySortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertySortOrder] DEFAULT ('0'),
[macroPropertyAlias] NVARCHAR(50) NOT NULL,
[macroPropertyName] NVARCHAR(255) NOT NULL)
